supplier_id,supplier_code,supplier_name,supplier_type,gst_number,pan_number,email,phone_number,contact_person,address_line_1,address_line_2,city,state,country,postal_code,payment_terms_id,bank_name,bank_account_number,ifsc_code,supplier_status,created_date,modified_date
446,SUP00446,"Goswami, Tandon and Wali",Contractor,27XDZWD0587Y3ZE,KDUAH2558B,niteshchoudhary@gill-parekh.com,3601447890,Zarna Sarkar,"H.No. 389
Dara Road",,Jaipur,Rajasthan,India,002529,2,Punjab National Bank,79359866067,PUNJ0394850,Active,2024-09-30,2024-12-02
447,SUP00447,Bhattacharyya Group,Logistics Provider,08BITVR4892O1ZC,YJHVG1886U,omisha59@chaudhuri-kala.com,1188113379,Praneel Pau,"607, Bal Marg",Unit 25,Kolkata,West Bengal,India,880504,8,IndusInd Bank,5337558155883736,INDU0359505,Active,2025-08-02,2026-02-13
448,SUP00448,Sandal PLC,Logistics Provider,34VFGDQ9227I1Z9,VADFT7058S,tsant@varma.net,04420430994,Lila Ahluwalia,"192
Yadav Chowk",Floor 19,Ludhiana,Punjab,India,680305,4,Punjab National Bank,33542696346,PUNJ0590024,Active,2021-12-04,2023-03-27
449,SUP00449,"Buch, Shroff and Hora",Logistics Provider,24ZEPBA3483F0ZU,GXLHV8847A,utkarshkapoor@parmer.com,2860183337,Ranbir Chad,"89/164
Edwin",Floor 6,New Delhi,Delhi,India,846891,5,HDFC Bank,191667965938,HDFC0869591,Active,2024-07-20,2025-04-19
450,SUP00450,Oak-Sabharwal,Contractor,10ELCRN0857Q9ZO,DGKXV2656C,qadimbhandari@sule.com,+917719458631,Neha Dave,"35/264, Bhandari Chowk",Floor 15,Jaipur,Rajasthan,India,340896,8,HDFC Bank,913279805856,HDFC0963256,Active,2023-08-22,2025-06-23
451,SUP00451,Lata-Misra,Logistics Provider,09KGSRB1627E1ZT,HNGCN4771L,rattibenjamin@naidu.biz,3968259569,Jatin Kakar,"02/75
Master Street",,Pune,Maharashtra,India,548735,3,Yes Bank,93274496966,YES 0700005,Under Review,2023-08-16,2023-08-26
452,SUP00452,"Dhawan, Chatterjee and Chanda",Contractor,26HSUDR7001R1Z1,ILBCY0351B,chandresh93@edwin.com,07246039784,Pushti Dhillon,"06/04
Tandon Ganj",,New Delhi,Delhi,India,117767,3,ICICI Bank,488348406140,ICIC0917273,Active,2017-09-28,2024-10-24
453,SUP00453,Kannan-Seshadri,Contractor,33UAVHW7632M5ZO,NBWQC9703N,amairapingle@rout-mutti.com,8467980576,Nikita Swaminathan,"284
Prakash Road",,Hyderabad,Telangana,India,152246,5,Kotak Mahindra Bank,844560829399,KOTA0519291,Active,2023-07-21,2024-03-21
454,SUP00454,Brahmbhatt-Singhal,Service Provider,23SUPKW8149X7Z0,DPGND2335R,bailturvi@hora-vora.com,05940591950,Noah Gola,"93/932
Chauhan",Floor 3,Jaipur,Rajasthan,India,077715,6,Punjab National Bank,168038376080,PUNJ0685133,Active,2016-05-12,2018-08-26
455,SUP00455,Grewal-Pal,Contractor,25TNJAX1596B4Z8,ISZFB0807O,idhaliwal@kumer.com,01873868101,Amara Swaminathan,"H.No. 252
Thaker Circle",Suite 13,Chennai,Tamil Nadu,India,789620,6,Kotak Mahindra Bank,44661012929,KOTA0711789,Active,2023-07-31,2025-02-04
456,SUP00456,Bedi LLC,Service Provider,32CZRMF3042Q0Z8,XVXFL4321Q,natarajandalbir@ghose.com,+915895815248,Yug Zachariah,"39/72
Mane",Unit 82,Jaipur,Rajasthan,India,434386,4,Punjab National Bank,09420185342,PUNJ0597321,Inactive,2019-12-19,2020-03-22
457,SUP00457,Kaul-Bail,Service Provider,02KPXCA2236O3ZR,OBVIS1892H,watika80@patla.com,04196358580,Janani Thaman,"93
Chaudhry Road",Suite 13,Coimbatore,Tamil Nadu,India,852210,10,HDFC Bank,476221471073,HDFC0517682,Active,2022-02-02,2023-05-24
458,SUP00458,Choudhary Group,Contractor,36RLOXA0334K7ZY,QZSDD5673Y,zbehl@kakar.com,7091135776,Amruta Hora,"80/97, Edwin Road",Unit 32,New Delhi,Delhi,India,026790,4,IndusInd Bank,876698141724,INDU0788388,Under Review,2022-08-29,2024-08-13
459,SUP00459,"Agate, Kar and Nanda",Raw Material Supplier,34TDCWP5527X5ZP,ZBLWU5981D,prajan@chatterjee.biz,+913117215305,Vrinda Chakraborty,"05/86, Chopra Marg",,Surat,Gujarat,India,357469,2,IndusInd Bank,92994697039265,INDU0241985,Inactive,2022-10-06,2024-07-23
460,SUP00460,"Mander, Mann and Chaudhry",Service Provider,25PLUDG9014S0ZC,JPXHS9401U,hamsinimuni@kanda-dara.com,00686285797,Nikita Amble,"63/861
Ravi Nagar",Suite 50,Mumbai,Maharashtra,India,916351,4,Kotak Mahindra Bank,27564998918852,KOTA0537385,Active,2018-03-25,2025-10-09
461,SUP00461,Patla Ltd,Goods Supplier,36VJXHH4122R8ZI,YDRCI8920X,atirau@kumer.com,+916638735620,Hema Ghose,"11/812, Sanghvi Ganj",Suite 43,Jaipur,Rajasthan,India,811188,5,Kotak Mahindra Bank,12615796547,KOTA0577332,Active,2016-04-15,2017-08-10
462,SUP00462,Saran and Sons,Contractor,08UHZDU2873W9Z6,FBCQI0879X,vkapur@sant.org,+917384741935,Harshil Devan,"87/364
Mody Nagar",Floor 6,Noida,Uttar Pradesh,India,137964,2,State Bank of India,0644533569932712,STAT0646070,Active,2023-10-16,2025-04-16
463,SUP00463,Vora-Varty,Goods Supplier,17CBZIU6878G3ZM,SBSXD7214M,venkateshbina@srinivas.com,04450490865,Mahika Kala,"H.No. 506, Johal Marg",Floor 17,Pune,Maharashtra,India,589912,10,Punjab National Bank,83700698497,PUNJ0467376,Active,2021-10-07,2026-06-29
464,SUP00464,Barad Ltd,Contractor,01IPAFI2108J6ZL,QHXPS1545V,chandrabrinda@dixit-sachdev.info,8349930791,Wriddhish Parmar,"H.No. 461
Dayal Road",Unit 85,Chennai,Tamil Nadu,India,159521,5,Punjab National Bank,210164208015,PUNJ0587894,Active,2019-07-04,2024-05-14
465,SUP00465,"Nair, Tiwari and Lal",Logistics Provider,16UKTIC8161D8ZK,YKBUQ1769Z,luckybiswas@verma.com,01238574182,Megha Sankar,"H.No. 986, Kari Road",Floor 13,Pune,Maharashtra,India,414166,7,HDFC Bank,70084646080210,HDFC0327024,Active,2023-11-23,2026-06-13
466,SUP00466,Taneja and Sons,Equipment Vendor,17QWTUB7481S4ZE,MNHON5034Q,theodorebhagat@reddy-kumar.com,06830062794,Yatan Sarkar,"65
Grewal Marg",,Hyderabad,Telangana,India,857091,7,Yes Bank,39848228417,YES 0465480,Active,2016-02-26,2021-07-26
467,SUP00467,"Kant, Dhar and Murty",Logistics Provider,18SAZTV7095V6ZF,FFGXE3619C,bhandaripallavi@om.com,0496505295,Gautami Chander,"H.No. 61, Nagi",Unit 65,Hyderabad,Telangana,India,769027,2,Kotak Mahindra Bank,104752058817,KOTA0632136,Under Review,2017-06-06,2024-12-09
468,SUP00468,Khalsa-Sarraf,Service Provider,06SLKFB1095L0ZT,MRWMH8715V,ebajwa@memon.org,2602658473,Nitesh Sehgal,"34, Pant Road",Floor 12,New Delhi,Delhi,India,348840,5,ICICI Bank,881799298523,ICIC0415322,Active,2018-01-14,2023-09-20
469,SUP00469,"Bal, Bedi and Guha",Service Provider,24LSNBH4763I6Z9,RBQAP4767D,duayashoda@varty.com,9315310555,Abha Pandit,"552
Bahl Ganj",Unit 43,Bengaluru,Karnataka,India,177014,3,Axis Bank,34199608144997,AXIS0159275,Active,2016-01-22,2023-11-03
470,SUP00470,"Madan, Garg and Thakkar",Goods Supplier,15BDSGY7017T3Z2,GFMBM8523J,amara79@bhatnagar-naik.com,0358445389,Devansh Walia,"H.No. 19, Sawhney Chowk",Unit 78,Pune,Maharashtra,India,007404,7,Yes Bank,091738053214,YES 0979189,Active,2023-10-12,2024-01-05
471,SUP00471,"Madan, Mahal and Murthy",Goods Supplier,35HWOER9376A5ZQ,PZPRH4021I,vyanjana10@soni-bhatia.org,02351252746,Nihal Srivastava,"H.No. 151, Kothari",Suite 14,Ahmedabad,Gujarat,India,659580,7,Axis Bank,19461945762011,AXIS0134227,Active,2025-01-01,2025-11-04
472,SUP00472,"Bajwa, Kade and Sachdeva",Logistics Provider,07MVXGV9933Q3ZH,VKFUR0566E,ysule@kakar.com,07108185413,Waida Gulati,"52/099, Toor Path",Unit 24,Kolkata,West Bengal,India,137109,8,State Bank of India,75224111375951,STAT0322773,Inactive,2023-06-04,2025-07-11
473,SUP00473,Dhar PLC,Raw Material Supplier,03OXNGW3510H9ZL,LBXKC0450L,rayaan89@majumdar-sem.com,7748579701,Reyansh Bhandari,"01/34, Gupta Nagar",,New Delhi,Delhi,India,208086,4,ICICI Bank,567361510080,ICIC0453076,Active,2025-08-25,2026-03-31
474,SUP00474,Mall-Pillay,Service Provider,02CSSAI0291P0ZX,HPMHL7860S,jackmanda@dora-morar.net,+918063404952,Meghana Memon,"16/94
Thaman Chowk",Floor 11,Noida,Uttar Pradesh,India,851241,5,HDFC Bank,273047846388,HDFC0920453,Active,2025-05-22,2026-01-23
475,SUP00475,Gaba-Bora,Contractor,15BTJEH4464B2ZD,VOZEI8051Z,atharv62@varty.info,8795021272,Chaitaly Memon,"H.No. 589, Nori",Unit 36,Amritsar,Punjab,India,503476,2,HDFC Bank,759327695436,HDFC0953936,Active,2018-07-21,2018-08-24
476,SUP00476,Bala LLC,Service Provider,27LOIWT0118X9ZU,RGIHE6581B,gauridugar@patil.com,+910799927810,Januja Doshi,"73/99
Raval Marg",Suite 35,Kolkata,West Bengal,India,230213,8,ICICI Bank,69201508545,ICIC0666811,Active,2025-12-04,2026-01-13
477,SUP00477,Panchal-Thakkar,Equipment Vendor,01CABUA1102H3ZF,TIMFN0023P,bkurian@grover.com,+917317217675,Saumya Wali,"43/851, Butala Road",Suite 10,New Delhi,Delhi,India,391411,8,Punjab National Bank,04923309799,PUNJ0551346,Active,2023-11-25,2025-07-09
478,SUP00478,"Mutti, Saha and Mallick",Equipment Vendor,25GVVVD3793L8Z6,BIVTY5316O,manan70@vasa-bhakta.com,+915432143919,Onkar Sodhi,"74, Kannan Circle",Floor 11,Kolkata,West Bengal,India,180887,7,Axis Bank,366681235201,AXIS0613207,Active,2025-12-06,2026-05-19
479,SUP00479,Rastogi PLC,Raw Material Supplier,08KDUST7998X2Z1,NALWF6181M,samaaadhya@patel-mukhopadhyay.com,04522986522,Ekiya Dani,"H.No. 024, Sheth Road",Floor 6,Nagpur,Maharashtra,India,554577,8,IndusInd Bank,661823240701,INDU0838612,Blocked,2023-05-15,2024-09-26
480,SUP00480,Sharaf-Buch,Service Provider,14CEXMU2625D4ZL,DSGFW5336S,chandreshsane@bedi.org,+910516394672,Vincent Barman,"H.No. 543
Kota Path",,Surat,Gujarat,India,673845,6,Punjab National Bank,2281146563472899,PUNJ0337528,Inactive,2018-06-16,2019-04-08
481,SUP00481,Bahl-Thaker,Contractor,25HJTIL8253L2Z0,CPKGB1843J,ganga09@shan.com,3579494872,Manbir Uppal,"49/887
Patla Ganj",,Surat,Gujarat,India,313334,6,Kotak Mahindra Bank,52823625168,KOTA0798263,Under Review,2019-06-21,2020-01-15
482,SUP00482,"Wadhwa, Thakur and Goel",Logistics Provider,29YZBLM0877S2ZS,NNZHG2843V,golanachiket@goel-chada.com,+911774851143,Yug Yogi,"94/323
Patel Marg",Suite 48,Ahmedabad,Gujarat,India,041335,7,HDFC Bank,305204176730,HDFC0982915,Active,2018-01-14,2021-07-24
483,SUP00483,Seth Group,Contractor,03XFCPT8336U5ZD,LCATS7124K,fchoudhry@sama.org,08709253723,Bhavani Bali,"H.No. 464
Mann",Floor 6,New Delhi,Delhi,India,469056,9,IndusInd Bank,36824051232,INDU0276040,Active,2023-03-28,2024-07-29
484,SUP00484,Yogi-Shankar,Goods Supplier,37TQLID9756E1ZA,ZRFZX9284N,onveersandhu@dhillon.org,5466083951,Aishani Mody,"H.No. 385, Kumar Zila",Unit 87,New Delhi,Delhi,India,055007,3,Punjab National Bank,430423091008,PUNJ0333576,Active,2016-02-25,2019-12-17
485,SUP00485,Som Inc,Service Provider,14RHCKD1816B4ZG,JBLSB2938A,lipika47@ramaswamy.net,0195561687,Sarthak Wali,"937
Ramanathan Marg",,Jaipur,Rajasthan,India,276663,1,ICICI Bank,29313202340600,ICIC0345341,Active,2018-11-28,2022-12-21
486,SUP00486,"Bora, Thakkar and Mutti",Equipment Vendor,07TODSO5913A4ZL,ATELD2520X,abdulkaur@rege-wali.com,04814925342,Vrinda Manda,"H.No. 95
Bhalla Marg",,New Delhi,Delhi,India,284055,3,Punjab National Bank,34182197029437,PUNJ0738964,Active,2022-05-27,2024-10-06
487,SUP00487,"Mukhopadhyay, Talwar and Tella",Equipment Vendor,35IVUYX3216E1Z5,SGQTZ4034U,khalsaosha@pandya-shankar.com,+919895885296,Balhaar Aurora,"H.No. 968
Uppal Road",Floor 19,Noida,Uttar Pradesh,India,375165,8,ICICI Bank,8277546842871289,ICIC0279050,Active,2016-11-20,2025-03-09
488,SUP00488,Lata LLC,Logistics Provider,23FBLYU5102C9ZC,UORUO5558X,tanmayipandey@das.com,0723544568,Hemani Hora,"H.No. 139
Savant Nagar",Floor 12,New Delhi,Delhi,India,847354,8,Axis Bank,57728130934,AXIS0425454,Active,2024-04-23,2026-03-24
489,SUP00489,"Mani, Nagarajan and Krishna",Equipment Vendor,26MSSMI1691Z4ZX,HJOLZ9984H,ryan52@tandon.info,+916271255941,Bhavika Prashad,"01/17
Purohit Ganj",Suite 16,Lucknow,Uttar Pradesh,India,851644,6,Axis Bank,28638614772972,AXIS0789082,Active,2025-09-18,2025-10-08
490,SUP00490,Dhar-Babu,Goods Supplier,27VSAMC0430F3Z8,VKFFU6861O,xkumer@thaman-bal.biz,+912385354405,Geetika Dhawan,"06, Dave Road",Suite 7,Noida,Uttar Pradesh,India,699850,3,Axis Bank,71974069574511,AXIS0553476,Inactive,2019-06-07,2020-12-25
491,SUP00491,"Mand, Sinha and Sen",Raw Material Supplier,20OKARE0886J4ZO,KJYBK8324F,frado97@acharya.com,0798001943,Vincent Parsa,"39/009
Deo Path",Unit 59,Mumbai,Maharashtra,India,281470,9,ICICI Bank,0134961553605926,ICIC0768826,Active,2021-03-24,2023-12-12
492,SUP00492,Radhakrishnan-Balan,Equipment Vendor,19LZCEM7064I0ZQ,GKTYV4632A,imaran16@sridhar-peri.org,2993950501,Utkarsh Narain,"521, Mitra Chowk",Unit 23,Pune,Maharashtra,India,506215,6,Kotak Mahindra Bank,2440490132270752,KOTA0180112,Active,2021-07-11,2024-08-13
493,SUP00493,Reddy-Sankaran,Equipment Vendor,18JUCQD5494Q7ZC,KUCGB8687P,zashildeo@ravel.info,5812823354,Agastya Ravi,"546, Bhattacharyya Chowk",Suite 45,New Delhi,Delhi,India,884652,9,Kotak Mahindra Bank,212382072734,KOTA0336865,Active,2023-01-13,2023-11-19
494,SUP00494,"Sachdev, Malhotra and Vohra",Logistics Provider,36OPFZC6844I8Z3,CKUSK2941Z,mitrapavani@dara.com,6907669346,Abhiram Pandey,"94/507, Merchant Nagar",,Chennai,Tamil Nadu,India,148686,6,Kotak Mahindra Bank,43103261296,KOTA0241988,Active,2018-02-21,2022-04-10
495,SUP00495,Bora-Shetty,Goods Supplier,27FKHWP1418M4ZF,FDJPE2766T,nehakade@khosla.org,6313817125,Yagnesh Chawla,"39/15
Amble Ganj",,Kolkata,West Bengal,India,789331,1,HDFC Bank,91988684614,HDFC0293372,Active,2016-06-07,2017-06-21
496,SUP00496,Bedi and Sons,Equipment Vendor,31ZJDKT9421N5Z7,CAWRD3572U,dadarudra@koshy.com,09920627939,Ira Naidu,"H.No. 98, Lall Zila",Unit 66,Amritsar,Punjab,India,346994,6,Kotak Mahindra Bank,56544294700,KOTA0960279,Active,2024-11-19,2025-02-26
497,SUP00497,"Narayan, Soman and Jaggi",Raw Material Supplier,08EOVVC1066K6Z8,XWFMP2046Q,lalatanmayi@raja-ratti.com,06355537846,Bachittar Sandal,"H.No. 756
Guha Path",Unit 42,Bengaluru,Karnataka,India,320793,5,Axis Bank,2433503753884270,AXIS0847954,Active,2020-09-21,2025-06-29
498,SUP00498,Misra LLC,Raw Material Supplier,02PAVFB6882J2Z5,QYRKF5281D,pillaichatresh@keer.org,6958723233,Ojasvi Varughese,"33/717, Kanda",Suite 32,Mysuru,Karnataka,India,483145,6,Kotak Mahindra Bank,77603807624,KOTA0454351,Active,2016-08-22,2021-06-06
499,SUP00499,Sheth PLC,Equipment Vendor,06HLWQL9211T8ZH,ZAKTX4002H,vasanamall@kothari.info,+911165695716,Chaitaly Johal,"H.No. 765
Sama Road",Unit 60,Hyderabad,Telangana,India,650843,8,Kotak Mahindra Bank,00730000774,KOTA0257541,Active,2025-11-16,2026-02-17
500,SUP00500,Saxena Inc,Raw Material Supplier,11TJDZS9324W9ZO,ABQYA2995E,dmadan@goda.com,8169844041,Logan Shukla,"15/921
Mani Nagar",,Amritsar,Punjab,India,754135,5,Kotak Mahindra Bank,487788141002,KOTA0533170,Active,2023-06-04,2023-10-03
501,SUP00501,Bhatti and Sons,Raw Material Supplier,01LFUAG1641F6ZQ,VFEOG8352F,chandudarsh@sharaf.com,04844494942,Priya Din,"17
Nath Street",,Nagpur,Maharashtra,India,434034,3,Punjab National Bank,68172919947948,PUNJ0803034,Active,2025-07-20,2025-08-10
502,SUP00502,"Kannan, Maharaj and Oza",Logistics Provider,33CDHKY1218P6Z5,NSJYZ6398L,basuati@pandya.com,+913295087322,Libni Ahluwalia,"391
Sami Zila",,Ludhiana,Punjab,India,213997,10,Axis Bank,94923204763332,AXIS0894482,Active,2022-10-01,2025-03-17
503,SUP00503,Shan-Palla,Logistics Provider,09RIRXI2119R5ZL,AINLT6156P,rayaan64@more-panchal.info,+917148905417,Xiti Khosla,"62/66, Hayre Chowk",Unit 85,Chennai,Tamil Nadu,India,067812,7,ICICI Bank,427782848540,ICIC0536373,Active,2019-12-11,2023-06-04
504,SUP00504,Sarna PLC,Goods Supplier,21OZOQI4228L8ZZ,SWYVQ9730C,ygoyal@puri.com,2311266668,Balveer Pal,"43/85, Venkatesh Circle",Unit 65,Kolkata,West Bengal,India,254546,4,State Bank of India,19001265098,STAT0384728,Active,2017-10-31,2025-10-07
505,SUP00505,Khosla Inc,Contractor,20XCQZE8821V2Z9,WGCQK0655C,theodore41@dhar.info,00855394578,Warda Savant,"H.No. 84
Bansal Circle",Unit 17,Nagpur,Maharashtra,India,976985,8,Axis Bank,76683662731439,AXIS0554319,Active,2021-07-29,2024-06-01
506,SUP00506,"Shanker, Dua and Mandal",Raw Material Supplier,02RNAJN8313L3ZI,OOOHK7219H,amrita59@dubey.biz,02606122776,Shaurya Grewal,"H.No. 177
Chandran Ganj",,Ludhiana,Punjab,India,729627,2,Axis Bank,85148957136522,AXIS0640714,Active,2017-07-05,2023-03-15
507,SUP00507,Chokshi PLC,Equipment Vendor,11LOFSW3915Z8Z6,OOEAK2981B,edhitha51@basu-madan.com,6213505048,Chaaya Bains,"55/231, Shroff Chowk",Suite 31,Hyderabad,Telangana,India,191577,4,IndusInd Bank,73046859313965,INDU0397932,Active,2025-04-13,2025-09-12
508,SUP00508,"Bandi, Loyal and Nair",Equipment Vendor,28DURUE9886O0ZZ,OUDUM5651U,kai11@mody.com,4651096469,Zehaan Peri,"29/02, Vora Chowk",Suite 50,Coimbatore,Tamil Nadu,India,548702,10,Axis Bank,192457561753,AXIS0765418,Active,2022-09-12,2023-12-23
509,SUP00509,Mandal-Venkataraman,Equipment Vendor,30AJZCI0403I9Z8,KZBLG0662D,mitali98@dass.net,0466568777,Robert Shankar,"37/34, Dora Circle",Suite 43,Chennai,Tamil Nadu,India,732563,2,IndusInd Bank,9518014057175257,INDU0465065,Active,2020-02-15,2025-07-25
510,SUP00510,Tailor-Yadav,Contractor,20PSMYB0811S6ZJ,UCLKT0997A,lghose@swaminathan-babu.info,08814949533,Sathvik Nair,"68/971
Peri Nagar",,Coimbatore,Tamil Nadu,India,329201,9,Kotak Mahindra Bank,7922609315134879,KOTA0565136,Active,2017-06-30,2022-10-10
511,SUP00511,"Nadkarni, Borde and Luthra",Contractor,06GLZFW3931I5Z8,OJVGC2516E,chaitaly23@mahajan.net,04309292875,Luke Nagarajan,"83/507, Ravi Nagar",Unit 14,Coimbatore,Tamil Nadu,India,717285,9,HDFC Bank,522800035518,HDFC0422823,Active,2021-10-08,2022-11-21
512,SUP00512,"Thaman, Konda and Narasimhan",Equipment Vendor,21QUXYQ0871D2ZS,TDQEW7805B,mkala@sule-sem.com,+917056146765,Hitesh Sibal,"911, Sura Chowk",Suite 2,Ludhiana,Punjab,India,857712,8,Kotak Mahindra Bank,931791273290,KOTA0158474,Active,2019-07-19,2023-11-04
513,SUP00513,"Master, Batra and Chad",Equipment Vendor,06MBVIQ2446T8Z9,BLZLC5452K,igola@kumar.com,6481080493,Gaurang Borah,"H.No. 024
Deol Chowk",Suite 35,Ahmedabad,Gujarat,India,701830,5,Kotak Mahindra Bank,00242281254665,KOTA0590797,Active,2017-02-16,2017-05-21
514,SUP00514,Konda-Sen,Contractor,15DQPMQ9009C3ZV,UISTH5894G,ebhalla@bassi-sami.com,6231591182,Yashasvi Palla,"452, Mallick Path",Unit 52,Jaipur,Rajasthan,India,172605,5,Kotak Mahindra Bank,28486320553,KOTA0621090,Active,2022-12-12,2023-04-12
515,SUP00515,"Rout, Srinivas and Yadav",Contractor,29FPOMX3033P9ZL,MMKHY7509K,adwetaoza@sharma.com,+912074128474,Reva Rajagopal,"581, Sankaran Circle",,Ahmedabad,Gujarat,India,684556,8,State Bank of India,020369379320,STAT0353334,Active,2016-05-15,2018-06-01
516,SUP00516,Raj-Bhatt,Logistics Provider,15XRENR2623L6ZG,RBKRX3241T,vinayawali@de.net,01825807268,Meera Sidhu,"232, Yogi Marg",Unit 39,Lucknow,Uttar Pradesh,India,759896,3,Axis Bank,679815187717,AXIS0444210,Under Review,2019-02-16,2023-11-15
517,SUP00517,"Bhavsar, Bora and Rege",Goods Supplier,21FGDFU4497Y4ZM,QNFKM3110Y,chowdhuryyashasvi@soni-naidu.com,02790733397,Aarav Hayer,"62
Korpal Ganj",Floor 4,Jaipur,Rajasthan,India,043480,5,Kotak Mahindra Bank,23105490899,KOTA0515590,Active,2021-06-30,2026-03-08
518,SUP00518,"Nagy, Chokshi and Badami",Goods Supplier,17AOWYV4431J4Z1,BYGHM5445J,ishaan62@murthy.net,+917709000017,Kala Joshi,"81/92
Gupta Nagar",Unit 94,Lucknow,Uttar Pradesh,India,326865,2,Yes Bank,4317011307173001,YES 0950073,Inactive,2020-04-18,2023-06-02
519,SUP00519,Chacko-Loke,Service Provider,05QMUXK6427G1ZP,FHZVO4194C,jackgoyal@aggarwal.net,+919478786692,Gopal Arya,"420, Bhandari Nagar",Suite 31,Lucknow,Uttar Pradesh,India,518319,4,ICICI Bank,83863419203570,ICIC0243470,Active,2022-04-29,2026-02-12
520,SUP00520,"Natarajan, Oommen and Nanda",Raw Material Supplier,04DKEJG9572M7ZP,RSYRW3487Q,deshpandewarjas@jayaraman.net,+919558687054,Damyanti Solanki,"92/440
Brar Circle",Floor 18,Hyderabad,Telangana,India,844615,8,ICICI Bank,3925328660144722,ICIC0395333,Active,2021-08-15,2022-03-24
521,SUP00521,"Dhaliwal, Karpe and Aurora",Logistics Provider,32SJCRP2202W3ZQ,TSLIU0766G,tripathitanmayi@brahmbhatt-ravel.com,01458082183,Anvi Bath,"46, Issac Street",Unit 32,Bengaluru,Karnataka,India,707163,2,Axis Bank,868021376226,AXIS0643581,Active,2025-05-06,2025-10-03
522,SUP00522,Srinivas LLC,Equipment Vendor,07HMVXA7332B0ZM,KATHK7986Q,jai96@gokhale-mannan.com,4094699550,Mitesh Sane,"982
Chanda Zila",,Pune,Maharashtra,India,697976,2,Kotak Mahindra Bank,9664855482355174,KOTA0386740,Active,2019-10-27,2025-06-16
523,SUP00523,Pau-Varughese,Contractor,16QMULJ0603W2Z0,FKPTU6046V,anatarajan@kamdar-kant.com,07268868486,Irya Dugar,"74, Nagi",Floor 13,Hyderabad,Telangana,India,993192,8,ICICI Bank,63621999992985,ICIC0893058,Active,2019-09-01,2022-03-26
524,SUP00524,Ben Group,Service Provider,13LUATN3023H8ZS,PZOTB8304Y,anita74@sheth.com,+919985009135,Advay Bala,"746, Sethi Street",Suite 33,Kolkata,West Bengal,India,719210,7,Yes Bank,19665767570,YES 0592615,Active,2024-10-16,2026-03-25
525,SUP00525,Gill-Dixit,Raw Material Supplier,24KCYRB8296G0ZH,DOIGR8278J,chatresh38@khanna-kata.net,+916080133664,Shaurya Ahluwalia,"H.No. 537
Dhillon Marg",Floor 3,Mysuru,Karnataka,India,495503,2,Yes Bank,63054944164,YES 0307521,Active,2020-09-14,2021-06-11
526,SUP00526,Sharaf Inc,Goods Supplier,17RCSTY6194D4Z9,BPWFS6457D,psane@buch.biz,4333109539,Pranav Parmer,"11/924, Manda Nagar",,Amritsar,Punjab,India,006173,2,Axis Bank,533308890009,AXIS0692723,Active,2017-08-06,2022-07-09
527,SUP00527,"Mani, Bora and Mander",Service Provider,34BTWQB4787R4Z3,OYUCM1475V,chaitanyagopal@cherian.net,+914377327160,Triya Mander,"H.No. 53
Salvi Chowk",,Jaipur,Rajasthan,India,410166,2,HDFC Bank,9459468015890465,HDFC0466896,Active,2023-07-25,2024-12-04
528,SUP00528,Yohannan-Mane,Raw Material Supplier,21LFTDY2531X6ZX,IETDH1022F,fnagarajan@nanda-chaudhuri.com,+911341298170,Bina Natt,"H.No. 27, Subramanian Ganj",,Kolkata,West Bengal,India,016368,4,Axis Bank,25950102810,AXIS0343283,Active,2023-03-08,2024-11-02
529,SUP00529,Patla Ltd,Equipment Vendor,31NISPI4649Y7ZP,QEQCB3044U,manbir63@hans.com,05204112237,Bhavini Sachar,"216, Chhabra Circle",Floor 14,Coimbatore,Tamil Nadu,India,423299,9,ICICI Bank,555367138248,ICIC0899003,Active,2019-07-06,2025-03-22
530,SUP00530,"Vasa, Chadha and Bedi",Raw Material Supplier,10QOUNA0319V5ZX,TFLVT3516E,fradosachdev@nigam.biz,04983623350,Nandini Patla,"H.No. 30
Ranganathan Path",Floor 14,Mysuru,Karnataka,India,048941,7,State Bank of India,32179132721724,STAT0845530,Active,2023-05-30,2025-06-16
531,SUP00531,Kalita PLC,Contractor,08RHTOR5706Q6ZO,XCKWP4750K,dsaha@wali.net,02768679306,Jeevika Puri,"H.No. 641, Nigam",Suite 46,Hyderabad,Telangana,India,270211,3,Yes Bank,75819167688,YES 0743762,Under Review,2024-07-14,2025-03-26
532,SUP00532,Kurian-Gupta,Goods Supplier,03ZGOFH5342T9ZB,MBONK4318X,rehaansalvi@sani.net,1012979838,Siya Suri,"806, Setty Marg",,Chennai,Tamil Nadu,India,942326,6,HDFC Bank,30970484951,HDFC0495577,Blocked,2024-05-18,2025-01-09
533,SUP00533,"Tiwari, Mahal and Badami",Raw Material Supplier,03XIQSQ2235Y1ZV,ORBCR6162H,vvig@dey.net,07617656746,Keya Zachariah,"H.No. 377
Ahuja Zila",Suite 6,Kolkata,West Bengal,India,446394,4,State Bank of India,88949459618,STAT0875521,Active,2017-08-05,2019-06-09
534,SUP00534,Sandal-Sachdev,Service Provider,24BWONM5578N2ZE,ESXLP0811G,tcomar@khurana.info,09516422349,Abha Kanda,"05/98, Guha Zila",,Mysuru,Karnataka,India,465665,8,Axis Bank,3487732883166690,AXIS0120730,Active,2021-05-06,2024-09-30
